Year,Quarter,Month,Day,Order Period,order_id,time
2015,Qtr 3,August,14,Lunch,13519,1899-12-30 12:24:56
2015,Qtr 3,August,14,Lunch,13520,1899-12-30 12:28:15
2015,Qtr 3,August,14,Lunch,13521,1899-12-30 12:32:45
2015,Qtr 3,August,14,Lunch,13522,1899-12-30 12:35:19
2015,Qtr 3,August,14,Lunch,13523,1899-12-30 12:54:17
2015,Qtr 3,August,14,Lunch,13524,1899-12-30 13:00:31
2015,Qtr 3,August,14,Lunch,13525,1899-12-30 13:02:27
2015,Qtr 3,August,14,Lunch,13526,1899-12-30 13:03:22
2015,Qtr 3,August,14,Lunch,13527,1899-12-30 13:03:55
2015,Qtr 3,August,14,Lunch,13528,1899-12-30 13:04:54
2015,Qtr 3,August,14,Lunch,13529,1899-12-30 13:05:05
2015,Qtr 3,August,14,Lunch,13530,1899-12-30 13:05:06
2015,Qtr 3,August,14,Lunch,13531,1899-12-30 13:06:32
2015,Qtr 3,August,14,Lunch,13532,1899-12-30 13:09:35
2015,Qtr 3,August,14,Lunch,13533,1899-12-30 13:12:33
2015,Qtr 3,August,14,Lunch,13534,1899-12-30 13:17:45
2015,Qtr 3,August,14,Lunch,13535,1899-12-30 13:26:44
2015,Qtr 3,August,14,Lunch,13536,1899-12-30 13:35:49
2015,Qtr 3,August,14,Lunch,13537,1899-12-30 13:43:36
2015,Qtr 3,August,14,Lunch,13538,1899-12-30 13:53:29
2015,Qtr 3,August,14,Lunch,13539,1899-12-30 13:56:18
2015,Qtr 3,August,14,Lunch,13540,1899-12-30 14:02:52
2015,Qtr 3,August,14,Lunch,13541,1899-12-30 14:09:22
2015,Qtr 3,August,14,Lunch,13542,1899-12-30 14:15:18
2015,Qtr 3,August,14,Lunch,13543,1899-12-30 14:16:52
2015,Qtr 3,August,14,Lunch,13544,1899-12-30 14:18:12
2015,Qtr 3,August,14,Lunch,13545,1899-12-30 14:50:15
2015,Qtr 3,August,14,Lunch,13546,1899-12-30 14:56:56
2015,Qtr 3,August,14,Morning,13511,1899-12-30 11:24:35
2015,Qtr 3,August,14,Morning,13512,1899-12-30 11:54:25
2015,Qtr 3,August,14,Morning,13513,1899-12-30 11:59:21
2015,Qtr 3,August,14,Morning,13514,1899-12-30 11:59:44
2015,Qtr 3,August,14,Other,13547,1899-12-30 15:01:41
2015,Qtr 3,August,14,Other,13548,1899-12-30 15:06:16
2015,Qtr 3,August,14,Other,13549,1899-12-30 15:10:34
2015,Qtr 3,August,14,Other,13550,1899-12-30 15:25:38
2015,Qtr 3,August,14,Other,13551,1899-12-30 15:56:18
2015,Qtr 3,August,14,Other,13552,1899-12-30 15:59:27
2015,Qtr 3,August,14,Other,13553,1899-12-30 15:59:35
2015,Qtr 3,August,14,Other,13554,1899-12-30 16:48:44
2015,Qtr 3,August,14,Other,13555,1899-12-30 16:49:03
2015,Qtr 3,August,14,Other,13556,1899-12-30 16:49:52
2015,Qtr 3,August,14,Other,13557,1899-12-30 16:55:24
2015,Qtr 3,August,14,Other,13570,1899-12-30 19:02:08
2015,Qtr 3,August,14,Other,13571,1899-12-30 19:03:53
2015,Qtr 3,August,14,Other,13572,1899-12-30 19:08:46
2015,Qtr 3,August,14,Other,13573,1899-12-30 19:13:01
2015,Qtr 3,August,14,Other,13574,1899-12-30 19:18:56
2015,Qtr 3,August,14,Other,13575,1899-12-30 19:20:26
2015,Qtr 3,August,14,Other,13576,1899-12-30 19:22:24
2015,Qtr 3,August,14,Other,13577,1899-12-30 19:25:55
2015,Qtr 3,August,14,Other,13578,1899-12-30 19:49:54
2015,Qtr 3,August,14,Other,13579,1899-12-30 20:12:16
2015,Qtr 3,August,14,Other,13580,1899-12-30 20:16:03
2015,Qtr 3,August,14,Other,13581,1899-12-30 20:17:37
2015,Qtr 3,August,14,Other,13582,1899-12-30 20:27:35
2015,Qtr 3,August,14,Other,13583,1899-12-30 20:48:36
2015,Qtr 3,August,14,Other,13591,1899-12-30 23:02:05
2015,Qtr 3,August,14,Snacks,13558,1899-12-30 17:04:46
2015,Qtr 3,August,14,Snacks,13559,1899-12-30 17:20:53
2015,Qtr 3,August,14,Snacks,13560,1899-12-30 17:31:54
2015,Qtr 3,August,14,Snacks,13561,1899-12-30 17:47:31
2015,Qtr 3,August,14,Snacks,13562,1899-12-30 17:50:58
2015,Qtr 3,August,14,Snacks,13563,1899-12-30 17:51:14
2015,Qtr 3,August,14,Snacks,13564,1899-12-30 17:55:09
2015,Qtr 3,August,14,Snacks,13565,1899-12-30 17:58:55
2015,Qtr 3,August,14,Snacks,13566,1899-12-30 18:05:58
2015,Qtr 3,August,14,Snacks,13567,1899-12-30 18:12:38
2015,Qtr 3,August,14,Snacks,13568,1899-12-30 18:18:30
2015,Qtr 3,August,14,Snacks,13569,1899-12-30 18:24:34
2015,Qtr 3,August,15,Dinner,13653,1899-12-30 21:05:15
2015,Qtr 3,August,15,Dinner,13654,1899-12-30 21:07:57
2015,Qtr 3,August,15,Dinner,13655,1899-12-30 21:19:23
2015,Qtr 3,August,15,Dinner,13656,1899-12-30 21:24:19
2015,Qtr 3,August,15,Dinner,13657,1899-12-30 21:26:16
2015,Qtr 3,August,15,Dinner,13658,1899-12-30 21:29:50
2015,Qtr 3,August,15,Dinner,13659,1899-12-30 22:03:53
2015,Qtr 3,August,15,Dinner,13660,1899-12-30 22:13:32
2015,Qtr 3,August,15,Dinner,13661,1899-12-30 22:17:46
2015,Qtr 3,August,15,Dinner,13662,1899-12-30 22:51:59
2015,Qtr 3,August,15,Dinner,13663,1899-12-30 22:56:18
2015,Qtr 3,August,15,Lunch,13594,1899-12-30 12:17:24
2015,Qtr 3,August,15,Lunch,13595,1899-12-30 12:25:25
2015,Qtr 3,August,15,Lunch,13596,1899-12-30 12:37:05
2015,Qtr 3,August,15,Lunch,13597,1899-12-30 12:42:57
2015,Qtr 3,August,15,Lunch,13598,1899-12-30 13:25:50
2015,Qtr 3,August,15,Lunch,13599,1899-12-30 13:28:37
2015,Qtr 3,August,15,Lunch,13600,1899-12-30 13:52:08
2015,Qtr 3,August,15,Lunch,13601,1899-12-30 14:25:41
2015,Qtr 3,August,15,Lunch,13602,1899-12-30 14:31:02
2015,Qtr 3,August,15,Lunch,13603,1899-12-30 14:41:19
2015,Qtr 3,August,15,Lunch,13604,1899-12-30 14:55:37
2015,Qtr 3,August,15,Morning,13592,1899-12-30 11:30:03
2015,Qtr 3,August,15,Morning,13593,1899-12-30 11:53:03
2015,Qtr 3,August,15,Other,13605,1899-12-30 15:01:37
2015,Qtr 3,August,15,Other,13606,1899-12-30 15:02:34
2015,Qtr 3,August,15,Other,13607,1899-12-30 15:05:19
2015,Qtr 3,August,15,Other,13608,1899-12-30 15:39:15
2015,Qtr 3,August,15,Other,13609,1899-12-30 15:42:19
2015,Qtr 3,August,15,Other,13610,1899-12-30 15:44:41
2015,Qtr 3,August,15,Other,13611,1899-12-30 16:01:10
2015,Qtr 3,August,15,Other,13612,1899-12-30 16:02:25
2015,Qtr 3,August,15,Other,13613,1899-12-30 16:06:52
2015,Qtr 3,August,15,Other,13614,1899-12-30 16:10:56
2015,Qtr 3,August,15,Other,13615,1899-12-30 16:17:52
2015,Qtr 3,August,15,Other,13616,1899-12-30 16:38:02
2015,Qtr 3,August,15,Other,13617,1899-12-30 16:42:37
2015,Qtr 3,August,15,Other,13618,1899-12-30 16:57:54
2015,Qtr 3,August,15,Other,13635,1899-12-30 19:13:22
2015,Qtr 3,August,15,Other,13636,1899-12-30 19:19:33
2015,Qtr 3,August,15,Other,13637,1899-12-30 19:30:28
2015,Qtr 3,August,15,Other,13638,1899-12-30 19:36:18
2015,Qtr 3,August,15,Other,13639,1899-12-30 19:45:49
2015,Qtr 3,August,15,Other,13640,1899-12-30 19:48:33
2015,Qtr 3,August,15,Other,13641,1899-12-30 19:50:20
2015,Qtr 3,August,15,Other,13642,1899-12-30 19:53:53
2015,Qtr 3,August,15,Other,13643,1899-12-30 19:56:24
2015,Qtr 3,August,15,Other,13644,1899-12-30 20:02:23
2015,Qtr 3,August,15,Other,13645,1899-12-30 20:07:22
2015,Qtr 3,August,15,Other,13646,1899-12-30 20:18:48
2015,Qtr 3,August,15,Other,13647,1899-12-30 20:24:20
2015,Qtr 3,August,15,Other,13648,1899-12-30 20:32:00
2015,Qtr 3,August,15,Other,13649,1899-12-30 20:39:40
2015,Qtr 3,August,15,Other,13650,1899-12-30 20:44:31
2015,Qtr 3,August,15,Other,13651,1899-12-30 20:48:30
2015,Qtr 3,August,15,Other,13652,1899-12-30 20:49:27
2015,Qtr 3,August,15,Snacks,13619,1899-12-30 17:06:05
2015,Qtr 3,August,15,Snacks,13620,1899-12-30 17:15:43
2015,Qtr 3,August,15,Snacks,13621,1899-12-30 17:21:41
2015,Qtr 3,August,15,Snacks,13622,1899-12-30 17:23:21
2015,Qtr 3,August,15,Snacks,13623,1899-12-30 17:25:17
2015,Qtr 3,August,15,Snacks,13624,1899-12-30 17:46:04
2015,Qtr 3,August,15,Snacks,13625,1899-12-30 17:51:57
2015,Qtr 3,August,15,Snacks,13626,1899-12-30 17:58:16
2015,Qtr 3,August,15,Snacks,13627,1899-12-30 18:19:08
2015,Qtr 3,August,15,Snacks,13628,1899-12-30 18:20:10
2015,Qtr 3,August,15,Snacks,13629,1899-12-30 18:27:26
2015,Qtr 3,August,15,Snacks,13630,1899-12-30 18:31:00
2015,Qtr 3,August,15,Snacks,13631,1899-12-30 18:36:52
2015,Qtr 3,August,15,Snacks,13632,1899-12-30 18:44:43
2015,Qtr 3,August,15,Snacks,13633,1899-12-30 18:51:15
2015,Qtr 3,August,15,Snacks,13634,1899-12-30 18:52:40
2015,Qtr 3,August,16,Dinner,13713,1899-12-30 21:15:36
2015,Qtr 3,August,16,Lunch,13668,1899-12-30 12:07:17
2015,Qtr 3,August,16,Lunch,13669,1899-12-30 12:15:46
2015,Qtr 3,August,16,Lunch,13670,1899-12-30 12:30:37
2015,Qtr 3,August,16,Lunch,13671,1899-12-30 12:35:59
2015,Qtr 3,August,16,Lunch,13672,1899-12-30 13:03:49
2015,Qtr 3,August,16,Lunch,13673,1899-12-30 13:18:36
2015,Qtr 3,August,16,Lunch,13674,1899-12-30 13:19:42
2015,Qtr 3,August,16,Lunch,13675,1899-12-30 13:48:07
2015,Qtr 3,August,16,Morning,13664,1899-12-30 11:32:56
2015,Qtr 3,August,16,Morning,13665,1899-12-30 11:45:38
2015,Qtr 3,August,16,Morning,13666,1899-12-30 11:53:56
2015,Qtr 3,August,16,Morning,13667,1899-12-30 11:58:56
2015,Qtr 3,August,16,Other,13676,1899-12-30 15:05:41
2015,Qtr 3,August,16,Other,13677,1899-12-30 15:09:04
2015,Qtr 3,August,16,Other,13678,1899-12-30 15:28:13
2015,Qtr 3,August,16,Other,13679,1899-12-30 16:20:00
2015,Qtr 3,August,16,Other,13680,1899-12-30 16:21:24
2015,Qtr 3,August,16,Other,13681,1899-12-30 16:42:32
2015,Qtr 3,August,16,Other,13682,1899-12-30 16:44:33
2015,Qtr 3,August,16,Other,13700,1899-12-30 19:00:10
2015,Qtr 3,August,16,Other,13701,1899-12-30 19:21:48
2015,Qtr 3,August,16,Other,13702,1899-12-30 19:22:59
2015,Qtr 3,August,16,Other,13703,1899-12-30 19:32:36
2015,Qtr 3,August,16,Other,13704,1899-12-30 19:35:16
2015,Qtr 3,August,16,Other,13705,1899-12-30 19:40:16
2015,Qtr 3,August,16,Other,13706,1899-12-30 19:42:48
2015,Qtr 3,August,16,Other,13707,1899-12-30 19:47:22
2015,Qtr 3,August,16,Other,13708,1899-12-30 20:08:39
2015,Qtr 3,August,16,Other,13709,1899-12-30 20:19:06
2015,Qtr 3,August,16,Other,13710,1899-12-30 20:24:01
2015,Qtr 3,August,16,Other,13711,1899-12-30 20:31:13
2015,Qtr 3,August,16,Other,13712,1899-12-30 20:38:31
2015,Qtr 3,August,16,Snacks,13683,1899-12-30 17:01:13
2015,Qtr 3,August,16,Snacks,13684,1899-12-30 17:04:04
2015,Qtr 3,August,16,Snacks,13685,1899-12-30 17:04:54
2015,Qtr 3,August,16,Snacks,13686,1899-12-30 17:06:44
2015,Qtr 3,August,16,Snacks,13687,1899-12-30 17:11:47
2015,Qtr 3,August,16,Snacks,13688,1899-12-30 17:14:48
2015,Qtr 3,August,16,Snacks,13689,1899-12-30 17:25:49
2015,Qtr 3,August,16,Snacks,13690,1899-12-30 17:29:25
2015,Qtr 3,August,16,Snacks,13691,1899-12-30 17:35:05
2015,Qtr 3,August,16,Snacks,13692,1899-12-30 18:20:59
2015,Qtr 3,August,16,Snacks,13693,1899-12-30 18:21:47
2015,Qtr 3,August,16,Snacks,13694,1899-12-30 18:22:51
2015,Qtr 3,August,16,Snacks,13695,1899-12-30 18:26:06
2015,Qtr 3,August,16,Snacks,13696,1899-12-30 18:28:26
2015,Qtr 3,August,16,Snacks,13697,1899-12-30 18:39:57
2015,Qtr 3,August,16,Snacks,13698,1899-12-30 18:46:14
2015,Qtr 3,August,16,Snacks,13699,1899-12-30 18:49:03
2015,Qtr 3,August,17,Dinner,13772,1899-12-30 21:00:22
2015,Qtr 3,August,17,Dinner,13773,1899-12-30 21:03:19
2015,Qtr 3,August,17,Dinner,13774,1899-12-30 21:48:32
2015,Qtr 3,August,17,Dinner,13775,1899-12-30 22:41:17
2015,Qtr 3,August,17,Lunch,13720,1899-12-30 12:08:55
2015,Qtr 3,August,17,Lunch,13721,1899-12-30 12:17:15
2015,Qtr 3,August,17,Lunch,13722,1899-12-30 12:23:39
2015,Qtr 3,August,17,Lunch,13723,1899-12-30 12:30:03
2015,Qtr 3,August,17,Lunch,13724,1899-12-30 12:33:58
2015,Qtr 3,August,17,Lunch,13725,1899-12-30 12:50:43
2015,Qtr 3,August,17,Lunch,13726,1899-12-30 12:57:15
2015,Qtr 3,August,17,Lunch,13727,1899-12-30 13:05:28
2015,Qtr 3,August,17,Lunch,13728,1899-12-30 13:13:23
2015,Qtr 3,August,17,Lunch,13729,1899-12-30 13:23:25
2015,Qtr 3,August,17,Lunch,13730,1899-12-30 13:26:56
2015,Qtr 3,August,17,Lunch,13731,1899-12-30 13:29:22
2015,Qtr 3,August,17,Lunch,13732,1899-12-30 13:35:37
2015,Qtr 3,August,17,Lunch,13733,1899-12-30 13:48:00
2015,Qtr 3,August,17,Lunch,13734,1899-12-30 14:35:17
2015,Qtr 3,August,17,Lunch,13735,1899-12-30 14:42:38
2015,Qtr 3,August,17,Lunch,13736,1899-12-30 14:47:54
2015,Qtr 3,August,17,Lunch,13737,1899-12-30 14:57:53
2015,Qtr 3,August,17,Morning,13714,1899-12-30 11:29:04
2015,Qtr 3,August,17,Morning,13715,1899-12-30 11:39:45
2015,Qtr 3,August,17,Morning,13716,1899-12-30 11:52:01
2015,Qtr 3,August,17,Morning,13717,1899-12-30 11:54:01
2015,Qtr 3,August,17,Morning,13718,1899-12-30 11:59:16
2015,Qtr 3,August,17,Morning,13719,1899-12-30 11:59:45
2015,Qtr 3,August,17,Other,13738,1899-12-30 15:01:18
2015,Qtr 3,August,17,Other,13739,1899-12-30 15:15:35
2015,Qtr 3,August,17,Other,13740,1899-12-30 15:27:03
2015,Qtr 3,August,17,Other,13741,1899-12-30 15:40:46
2015,Qtr 3,August,17,Other,13742,1899-12-30 15:47:06
2015,Qtr 3,August,17,Other,13743,1899-12-30 15:53:46
2015,Qtr 3,August,17,Other,13744,1899-12-30 16:17:47
2015,Qtr 3,August,17,Other,13745,1899-12-30 16:41:05
2015,Qtr 3,August,17,Other,13746,1899-12-30 16:44:16
2015,Qtr 3,August,17,Other,13747,1899-12-30 16:58:07
2015,Qtr 3,August,17,Other,13762,1899-12-30 19:13:34
2015,Qtr 3,August,17,Other,13763,1899-12-30 19:17:32
2015,Qtr 3,August,17,Other,13764,1899-12-30 19:17:40
2015,Qtr 3,August,17,Other,13765,1899-12-30 19:20:47
2015,Qtr 3,August,17,Other,13766,1899-12-30 19:22:01
2015,Qtr 3,August,17,Other,13767,1899-12-30 19:34:11
2015,Qtr 3,August,17,Other,13768,1899-12-30 19:56:20
2015,Qtr 3,August,17,Other,13769,1899-12-30 20:18:15
2015,Qtr 3,August,17,Other,13770,1899-12-30 20:27:15
2015,Qtr 3,August,17,Other,13771,1899-12-30 20:55:48
2015,Qtr 3,August,17,Snacks,13748,1899-12-30 17:01:24
2015,Qtr 3,August,17,Snacks,13749,1899-12-30 17:17:11
2015,Qtr 3,August,17,Snacks,13750,1899-12-30 17:18:55
2015,Qtr 3,August,17,Snacks,13751,1899-12-30 17:22:13
2015,Qtr 3,August,17,Snacks,13752,1899-12-30 17:26:03
2015,Qtr 3,August,17,Snacks,13753,1899-12-30 17:26:40
2015,Qtr 3,August,17,Snacks,13754,1899-12-30 17:43:12
2015,Qtr 3,August,17,Snacks,13755,1899-12-30 17:46:23
2015,Qtr 3,August,17,Snacks,13756,1899-12-30 17:50:36
2015,Qtr 3,August,17,Snacks,13757,1899-12-30 18:15:16
2015,Qtr 3,August,17,Snacks,13758,1899-12-30 18:42:19
2015,Qtr 3,August,17,Snacks,13759,1899-12-30 18:49:37
2015,Qtr 3,August,17,Snacks,13760,1899-12-30 18:56:50
2015,Qtr 3,August,17,Snacks,13761,1899-12-30 18:59:57
2015,Qtr 3,August,18,Dinner,13828,1899-12-30 21:06:36
2015,Qtr 3,August,18,Dinner,13829,1899-12-30 21:40:04
2015,Qtr 3,August,18,Dinner,13830,1899-12-30 21:42:04
2015,Qtr 3,August,18,Dinner,13831,1899-12-30 22:14:48
2015,Qtr 3,August,18,Dinner,13832,1899-12-30 22:16:14
2015,Qtr 3,August,18,Lunch,13783,1899-12-30 12:15:53
2015,Qtr 3,August,18,Lunch,13784,1899-12-30 12:21:27
2015,Qtr 3,August,18,Lunch,13785,1899-12-30 12:27:40
2015,Qtr 3,August,18,Lunch,13786,1899-12-30 12:39:34
2015,Qtr 3,August,18,Lunch,13787,1899-12-30 12:56:29
2015,Qtr 3,August,18,Lunch,13788,1899-12-30 12:58:33
2015,Qtr 3,August,18,Lunch,13789,1899-12-30 13:02:05
2015,Qtr 3,August,18,Lunch,13790,1899-12-30 13:22:12
2015,Qtr 3,August,18,Lunch,13791,1899-12-30 13:26:20
2015,Qtr 3,August,18,Lunch,13792,1899-12-30 13:26:35
2015,Qtr 3,August,18,Lunch,13793,1899-12-30 13:27:40
2015,Qtr 3,August,18,Lunch,13794,1899-12-30 13:34:56
2015,Qtr 3,August,18,Lunch,13795,1899-12-30 13:57:30
2015,Qtr 3,August,18,Lunch,13796,1899-12-30 14:11:15
2015,Qtr 3,August,18,Morning,13776,1899-12-30 11:30:00
2015,Qtr 3,August,18,Morning,13777,1899-12-30 11:32:01
2015,Qtr 3,August,18,Morning,13778,1899-12-30 11:32:53
2015,Qtr 3,August,18,Morning,13779,1899-12-30 11:36:47
2015,Qtr 3,August,18,Morning,13780,1899-12-30 11:38:50
2015,Qtr 3,August,18,Morning,13781,1899-12-30 11:50:31
2015,Qtr 3,August,18,Morning,13782,1899-12-30 11:54:27
2015,Qtr 3,August,18,Other,13797,1899-12-30 15:04:02
2015,Qtr 3,August,18,Other,13798,1899-12-30 15:07:27
2015,Qtr 3,August,18,Other,13799,1899-12-30 15:09:10
2015,Qtr 3,August,18,Other,13800,1899-12-30 15:23:09
2015,Qtr 3,August,18,Other,13801,1899-12-30 15:39:15
2015,Qtr 3,August,18,Other,13802,1899-12-30 15:45:25
2015,Qtr 3,August,18,Other,13803,1899-12-30 16:45:19
2015,Qtr 3,August,18,Other,13804,1899-12-30 16:51:23
2015,Qtr 3,August,18,Other,13805,1899-12-30 16:54:26
2015,Qtr 3,August,18,Other,13821,1899-12-30 19:02:39
2015,Qtr 3,August,18,Other,13822,1899-12-30 19:17:08
2015,Qtr 3,August,18,Other,13823,1899-12-30 19:19:36
2015,Qtr 3,August,18,Other,13824,1899-12-30 19:33:00
2015,Qtr 3,August,18,Other,13825,1899-12-30 20:16:09
2015,Qtr 3,August,18,Other,13826,1899-12-30 20:26:56
2015,Qtr 3,August,18,Other,13827,1899-12-30 20:51:53
2015,Qtr 3,August,18,Snacks,13806,1899-12-30 17:01:32
2015,Qtr 3,August,18,Snacks,13807,1899-12-30 17:16:14
2015,Qtr 3,August,18,Snacks,13808,1899-12-30 17:17:51
2015,Qtr 3,August,18,Snacks,13809,1899-12-30 17:29:01
2015,Qtr 3,August,18,Snacks,13810,1899-12-30 17:30:41
2015,Qtr 3,August,18,Snacks,13811,1899-12-30 17:43:48
2015,Qtr 3,August,18,Snacks,13812,1899-12-30 17:53:18
2015,Qtr 3,August,18,Snacks,13813,1899-12-30 17:59:31
2015,Qtr 3,August,18,Snacks,13814,1899-12-30 18:00:24
2015,Qtr 3,August,18,Snacks,13815,1899-12-30 18:01:14
2015,Qtr 3,August,18,Snacks,13816,1899-12-30 18:05:38
2015,Qtr 3,August,18,Snacks,13817,1899-12-30 18:05:54
2015,Qtr 3,August,18,Snacks,13818,1899-12-30 18:12:53
2015,Qtr 3,August,18,Snacks,13819,1899-12-30 18:16:20
2015,Qtr 3,August,18,Snacks,13820,1899-12-30 18:42:46
2015,Qtr 3,August,19,Dinner,13884,1899-12-30 21:01:58
2015,Qtr 3,August,19,Dinner,13885,1899-12-30 21:50:40
2015,Qtr 3,August,19,Dinner,13886,1899-12-30 22:01:32
2015,Qtr 3,August,19,Dinner,13887,1899-12-30 22:22:01
2015,Qtr 3,August,19,Dinner,13888,1899-12-30 22:30:27
2015,Qtr 3,August,19,Lunch,13841,1899-12-30 12:04:52
2015,Qtr 3,August,19,Lunch,13842,1899-12-30 12:09:56
2015,Qtr 3,August,19,Lunch,13843,1899-12-30 12:15:22
2015,Qtr 3,August,19,Lunch,13844,1899-12-30 12:23:08
2015,Qtr 3,August,19,Lunch,13845,1899-12-30 12:31:58
2015,Qtr 3,August,19,Lunch,13846,1899-12-30 12:33:18
2015,Qtr 3,August,19,Lunch,13847,1899-12-30 12:34:46
2015,Qtr 3,August,19,Lunch,13848,1899-12-30 13:02:00
2015,Qtr 3,August,19,Lunch,13849,1899-12-30 13:04:52
2015,Qtr 3,August,19,Lunch,13850,1899-12-30 13:19:18
2015,Qtr 3,August,19,Lunch,13851,1899-12-30 13:36:02
2015,Qtr 3,August,19,Lunch,13852,1899-12-30 13:38:24
2015,Qtr 3,August,19,Lunch,13853,1899-12-30 13:59:20
2015,Qtr 3,August,19,Lunch,13854,1899-12-30 14:01:46
2015,Qtr 3,August,19,Lunch,13855,1899-12-30 14:20:04
2015,Qtr 3,August,19,Lunch,13856,1899-12-30 14:38:27
2015,Qtr 3,August,19,Lunch,13857,1899-12-30 14:39:29
2015,Qtr 3,August,19,Lunch,13858,1899-12-30 14:45:30
2015,Qtr 3,August,19,Morning,13833,1899-12-30 11:24:03
2015,Qtr 3,August,19,Morning,13834,1899-12-30 11:26:15
2015,Qtr 3,August,19,Morning,13835,1899-12-30 11:28:13
2015,Qtr 3,August,19,Morning,13836,1899-12-30 11:30:02
2015,Qtr 3,August,19,Morning,13837,1899-12-30 11:30:41
2015,Qtr 3,August,19,Morning,13838,1899-12-30 11:44:13
2015,Qtr 3,August,19,Morning,13839,1899-12-30 11:44:18
2015,Qtr 3,August,19,Morning,13840,1899-12-30 11:53:23
2015,Qtr 3,August,19,Other,13859,1899-12-30 15:21:27
2015,Qtr 3,August,19,Other,13860,1899-12-30 15:23:58
2015,Qtr 3,August,19,Other,13861,1899-12-30 15:25:31
2015,Qtr 3,August,19,Other,13862,1899-12-30 15:31:34
2015,Qtr 3,August,19,Other,13863,1899-12-30 16:00:04
2015,Qtr 3,August,19,Other,13864,1899-12-30 16:06:26
2015,Qtr 3,August,19,Other,13865,1899-12-30 16:27:13
2015,Qtr 3,August,19,Other,13866,1899-12-30 16:47:28
2015,Qtr 3,August,19,Other,13867,1899-12-30 16:47:58
2015,Qtr 3,August,19,Other,13879,1899-12-30 19:36:42
2015,Qtr 3,August,19,Other,13880,1899-12-30 19:46:51
2015,Qtr 3,August,19,Other,13881,1899-12-30 20:01:06
2015,Qtr 3,August,19,Other,13882,1899-12-30 20:09:57
2015,Qtr 3,August,19,Other,13883,1899-12-30 20:59:49
2015,Qtr 3,August,19,Snacks,13868,1899-12-30 17:38:27
2015,Qtr 3,August,19,Snacks,13869,1899-12-30 17:47:43
2015,Qtr 3,August,19,Snacks,13870,1899-12-30 18:03:56
2015,Qtr 3,August,19,Snacks,13871,1899-12-30 18:14:24
2015,Qtr 3,August,19,Snacks,13872,1899-12-30 18:29:21
2015,Qtr 3,August,19,Snacks,13873,1899-12-30 18:30:40
2015,Qtr 3,August,19,Snacks,13874,1899-12-30 18:33:18
2015,Qtr 3,August,19,Snacks,13875,1899-12-30 18:33:25
2015,Qtr 3,August,19,Snacks,13876,1899-12-30 18:45:37
2015,Qtr 3,August,19,Snacks,13877,1899-12-30 18:46:16
2015,Qtr 3,August,19,Snacks,13878,1899-12-30 18:53:00
2015,Qtr 3,August,20,Dinner,13940,1899-12-30 21:02:05
2015,Qtr 3,August,20,Dinner,13941,1899-12-30 21:12:17
2015,Qtr 3,August,20,Dinner,13942,1899-12-30 21:16:39
2015,Qtr 3,August,20,Dinner,13943,1899-12-30 22:04:25
2015,Qtr 3,August,20,Lunch,13895,1899-12-30 12:12:23
2015,Qtr 3,August,20,Lunch,13896,1899-12-30 12:14:15
2015,Qtr 3,August,20,Lunch,13897,1899-12-30 12:28:33
2015,Qtr 3,August,20,Lunch,13898,1899-12-30 12:28:47
2015,Qtr 3,August,20,Lunch,13899,1899-12-30 13:24:25
2015,Qtr 3,August,20,Lunch,13900,1899-12-30 13:32:59
2015,Qtr 3,August,20,Lunch,13901,1899-12-30 13:40:09
2015,Qtr 3,August,20,Lunch,13902,1899-12-30 13:48:25
2015,Qtr 3,August,20,Lunch,13903,1899-12-30 13:49:47
2015,Qtr 3,August,20,Lunch,13904,1899-12-30 13:52:49
2015,Qtr 3,August,20,Lunch,13905,1899-12-30 14:05:11
2015,Qtr 3,August,20,Lunch,13906,1899-12-30 14:10:54
2015,Qtr 3,August,20,Lunch,13907,1899-12-30 14:22:18
2015,Qtr 3,August,20,Lunch,13908,1899-12-30 14:42:09
2015,Qtr 3,August,20,Lunch,13909,1899-12-30 14:43:27
2015,Qtr 3,August,20,Morning,13889,1899-12-30 11:16:53
2015,Qtr 3,August,20,Morning,13890,1899-12-30 11:21:13
2015,Qtr 3,August,20,Morning,13891,1899-12-30 11:24:03
2015,Qtr 3,August,20,Morning,13892,1899-12-30 11:45:35
2015,Qtr 3,August,20,Morning,13893,1899-12-30 11:46:35
2015,Qtr 3,August,20,Morning,13894,1899-12-30 11:51:54
2015,Qtr 3,August,20,Other,13910,1899-12-30 15:19:44
2015,Qtr 3,August,20,Other,13911,1899-12-30 15:44:40
2015,Qtr 3,August,20,Other,13912,1899-12-30 16:30:46
2015,Qtr 3,August,20,Other,13913,1899-12-30 16:43:19
2015,Qtr 3,August,20,Other,13914,1899-12-30 16:58:13
2015,Qtr 3,August,20,Other,13932,1899-12-30 19:09:24
2015,Qtr 3,August,20,Other,13933,1899-12-30 19:16:50
2015,Qtr 3,August,20,Other,13934,1899-12-30 19:38:57
2015,Qtr 3,August,20,Other,13935,1899-12-30 20:10:12
2015,Qtr 3,August,20,Other,13936,1899-12-30 20:15:45
2015,Qtr 3,August,20,Other,13937,1899-12-30 20:20:44
2015,Qtr 3,August,20,Other,13938,1899-12-30 20:24:33
2015,Qtr 3,August,20,Other,13939,1899-12-30 20:53:57
2015,Qtr 3,August,20,Snacks,13915,1899-12-30 17:01:18
2015,Qtr 3,August,20,Snacks,13916,1899-12-30 17:01:25
2015,Qtr 3,August,20,Snacks,13917,1899-12-30 17:03:54
